Latitude (decimal degrees):	50.936
Longitude (decimal degrees):	6.985
Elevation (m):	47
Radiation database:	PVGIS-SARAH2


Slope: 40 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	10.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20180606:1610,2295.5,315.95,29.81,26.56,1.45,0.0
20180606:1710,902.2,148.1,20.41,26.29,1.52,0.0
20180606:1810,103.7,25.18,11.37,25.3,1.38,0.0
20180606:1910,0.0,1.68,3.0,23.77,1.93,0.0
20180606:2010,0.0,0.0,0.0,21.65,1.93,0.0
20180606:2110,0.0,0.0,0.0,19.88,1.79,0.0
20180606:2210,0.0,0.0,0.0,19.05,1.45,0.0
20180606:2310,0.0,0.0,0.0,18.38,1.24,0.0
20180607:0010,0.0,0.0,0.0,17.52,1.17,0.0
20180607:0110,0.0,0.0,0.0,16.13,1.45,0.0
20180607:0210,0.0,0.0,0.0,15.7,1.38,0.0
20180607:0310,0.0,0.0,0.0,16.02,1.1,0.0
20180607:0410,87.0,21.82,5.85,16.25,0.97,0.0
20180607:0510,579.1,91.96,14.48,17.41,0.55,0.0
20180607:0610,1732.2,242.18,23.68,19.41,0.41,0.0
20180607:0710,3534.3,453.26,33.11,20.66,1.59,0.0
20180607:0810,5025.3,642.18,42.39,21.75,1.79,0.0
20180607:0910,6428.0,839.35,50.95,22.78,1.79,0.0
20180607:1010,7000.2,934.15,57.84,23.81,1.59,0.0
20180607:1110,7282.7,980.28,61.55,24.69,1.72,0.0
20180607:1210,5613.8,737.92,60.75,25.14,1.86,0.0
20180607:1310,6169.0,813.24,55.77,25.31,2.0,0.0
20180607:1410,4862.9,629.7,48.17,25.51,2.41,0.0
20180607:1510,957.2,136.6,39.29,25.62,2.41,0.0
20180607:1610,178.0,36.19,29.91,25.26,2.55,0.0
20180607:1710,263.2,47.95,20.52,24.64,2.28,0.0
20180607:1810,320.5,55.39,11.47,23.14,0.76,0.0
20180607:1910,0.0,3.36,3.11,22.32,1.86,0.0
20180607:2010,0.0,0.0,0.0,21.27,2.21,0.0
20180607:2110,0.0,0.0,0.0,20.49,2.55,0.0
20180607:2210,0.0,0.0,0.0,19.98,2.48,0.0
20180607:2310,0.0,0.0,0.0,19.49,2.28,0.0
20180608:0010,0.0,0.0,0.0,19.04,1.93,0.0
20180608:0110,0.0,0.0,0.0,18.74,1.79,0.0
20180608:0210,0.0,0.0,0.0,18.17,1.72,0.0
20180608:0310,0.0,0.0,0.0,17.77,1.52,0.0
20180608:0410,14.4,9.23,5.9,17.44,1.45,0.0
20180608:0510,57.4,17.19,14.52,17.9,1.59,0.0
20180608:0610,718.2,103.83,23.72,18.45,2.14,0.0
20180608:0710,988.8,136.6,33.15,18.77,1.72,0.0
20180608:0810,3253.7,411.37,42.43,19.76,1.72,0.0
20180608:0910,608.1,91.37,51.0,21.13,1.79,0.0
20180608:1010,715.0,104.94,57.9,22.06,2.0,0.0
20180608:1110,2840.6,364.96,61.64,22.52,2.41,0.0
20180608:1210,4417.3,563.47,60.85,23.11,2.97,0.0
20180608:1310,5007.1,640.29,55.87,23.56,3.03,0.0
20180608:1410,4267.0,544.25,48.27,23.62,2.9,0.0
20180608:1510,3449.3,441.09,39.39,23.05,2.83,0.0
20180608:1610,2151.4,285.78,30.01,21.96,2.9,0.0
20180608:1710,997.1,148.07,20.61,21.12,2.14,0.0
20180608:1810,194.1,37.77,11.57,20.36,1.86,0.0
20180608:1910,0.0,3.36,3.21,20.26,1.72,0.0
20180608:2010,0.0,0.0,0.0,19.37,2.07,0.0
20180608:2110,0.0,0.0,0.0,18.64,2.28,0.0
20180608:2210,0.0,0.0,0.0,18.14,2.07,0.0
20180608:2310,0.0,0.0,0.0,17.65,1.86,0.0
20180609:0010,0.0,0.0,0.0,17.32,1.66,0.0
20180609:0110,0.0,0.0,0.0,17.04,1.59,0.0
20180609:0210,0.0,0.0,0.0,16.62,1.59,0.0
20180609:0310,0.0,0.0,0.0,16.34,1.59,0.0
20180609:0410,0.6,5.88,5.94,16.12,1.52,0.0
20180609:0510,330.2,55.18,14.56,16.7,1.66,0.0
20180609:0610,816.9,115.38,23.75,17.38,1.86,0.0
20180609:0710,1445.3,191.46,33.18,18.89,1.59,0.0
20180609:0810,3698.4,466.98,42.47,19.99,1.79,0.0
20180609:0910,5463.8,698.28,51.05,21.08,2.0,0.0
20180609:1010,5853.2,757.79,57.97,21.94,1.86,0.0
20180609:1110,7300.3,969.57,61.72,23.02,1.93,0.0
20180609:1210,7264.6,965.86,60.95,23.72,2.0,0.0
20180609:1310,6597.5,866.83,55.97,24.03,2.07,0.0
20180609:1410,5605.4,726.64,48.37,24.52,2.21,0.0
20180609:1510,4052.0,524.51,39.48,24.54,2.07,0.0
20180609:1610,2378.3,324.85,30.1,24.38,2.28,0.0
20180609:1710,224.2,42.52,20.71,24.13,2.0,0.0
20180609:1810,161.2,33.57,11.67,23.56,1.38,0.0
20180609:1910,0.0,1.68,3.31,22.84,1.93,0.0
20180609:2010,0.0,0.0,0.0,21.21,0.97,0.0
20180609:2110,0.0,0.0,0.0,19.86,0.9,0.0
20180609:2210,0.0,0.0,0.0,19.13,0.83,0.0
20180609:2310,0.0,0.0,0.0,18.49,1.03,0.0
20180610:0010,0.0,0.0,0.0,17.67,1.45,0.0
20180610:0110,0.0,0.0,0.0,17.11,1.45,0.0
20180610:0210,0.0,0.0,0.0,16.86,1.31,0.0
20180610:0310,0.0,0.0,0.0,16.37,1.24,0.0
20180610:0410,0.0,4.2,5.98,16.42,1.17,0.0
20180610:0510,551.2,90.06,14.59,17.3,1.59,0.0
20180610:0610,1428.8,192.68,23.78,17.7,2.0,0.0
20180610:0710,1871.9,243.2,33.21,19.27,1.59,0.0
20180610:0810,1469.6,195.62,42.5,20.28,1.45,0.0
20180610:0910,1724.4,227.36,51.09,21.28,1.59,0.0
20180610:1010,3092.5,395.56,58.02,21.83,2.07,0.0
20180610:1110,3481.8,445.18,61.79,22.42,2.28,0.0
20180610:1210,4780.9,612.21,61.03,22.8,2.48,0.0
20180610:1310,3163.8,405.33,56.06,23.12,2.69,0.0
20180610:1410,3539.7,451.58,48.46,23.2,2.83,0.0
20180610:1510,3566.2,455.6,39.57,23.03,2.9,0.0
20180610:1610,2075.1,276.33,30.19,22.66,2.55,0.0
20180610:1710,973.1,150.45,20.8,22.4,2.14,0.0
20180610:1810,394.0,64.63,11.76,21.92,1.86,0.0
20180610:1910,0.0,1.68,3.4,21.14,1.79,0.0
20180610:2010,0.0,0.0,0.0,20.18,1.93,0.0
20180610:2110,0.0,0.0,0.0,19.45,2.0,0.0
20180610:2210,0.0,0.0,0.0,18.79,2.0,0.0
20180610:2310,0.0,0.0,0.0,18.3,2.07,0.0
20180611:0010,0.0,0.0,0.0,17.64,2.28,0.0
20180611:0110,0.0,0.0,0.0,17.03,2.28,0.0
20180611:0210,0.0,0.0,0.0,16.33,2.28,0.0
20180611:0310,0.0,0.0,0.0,15.78,2.28,0.0
20180611:0410,31.7,12.59,6.01,15.54,2.07,0.0
20180611:0510,530.0,80.68,14.62,15.86,2.07,0.0
20180611:0610,1754.6,239.6,23.81,16.67,2.28,0.0
20180611:0710,2729.7,343.43,33.24,17.5,2.76,0.0
20180611:0810,2166.2,275.63,42.53,18.48,3.17,0.0
20180611:0910,3051.5,382.65,51.12,19.35,3.52,0.0
20180611:1010,6658.1,845.49,58.07,20.12,3.31,0.0
20180611:1110,5034.0,635.69,61.86,21.02,3.24,0.0
20180611:1210,4657.3,589.19,61.12,22.01,3.45,0.0
20180611:1310,1671.3,220.74,56.15,22.31,3.45,0.0
20180611:1410,591.0,89.56,48.54,22.32,3.03,0.0
20180611:1510,398.4,65.14,39.65,21.91,2.76,0.0
20180611:1610,535.6,82.32,30.27,21.26,2.48,0.0
20180611:1710,113.8,26.24,20.88,20.39,2.07,0.0
20180611:1810,26.4,11.75,11.84,20.0,2.14,0.0
20180611:1910,0.0,1.68,3.48,18.83,1.86,0.0
20180611:2010,0.0,0.0,0.0,18.4,1.93,0.0
20180611:2110,0.0,0.0,0.0,18.0,1.93,0.0
20180611:2210,0.0,0.0,0.0,17.34,2.0,0.0
20180611:2310,0.0,0.0,0.0,16.96,2.21,0.0
20180612:0010,0.0,0.0,0.0,16.22,2.62,0.0
20180612:0110,0.0,0.0,0.0,15.85,2.76,0.0
20180612:0210,0.0,0.0,0.0,15.43,2.69,0.0
20180612:0310,0.0,0.0,0.0,14.76,2.48,0.0
20180612:0410,10.9,8.39,6.04,14.31,2.48,0.0
20180612:0510,168.9,33.47,14.64,14.44,2.48,0.0
20180612:0610,449.8,69.66,23.82,14.8,2.83,0.0
20180612:0710,1607.4,206.22,33.25,14.69,2.97,0.0
20180612:0810,2014.1,254.0,42.55,15.17,2.97,0.0
20180612:0910,1377.8,180.03,51.15,15.45,2.9,0.0
20180612:1010,2576.5,321.66,58.11,15.72,2.62,0.0
20180612:1110,1612.4,208.07,61.92,15.96,2.69,0.0
20180612:1210,1711.6,219.83,61.19,16.09,2.76,0.0
20180612:1310,1771.2,227.07,56.23,16.26,2.69,0.0
20180612:1410,1300.4,171.89,48.62,16.46,2.41,0.0
20180612:1510,2449.9,309.02,39.73,17.3,2.41,0.0
20180612:1610,898.2,124.84,30.35,17.54,2.76,0.0
20180612:1710,856.9,120.99,20.96,17.51,2.34,0.0
20180612:1810,396.6,63.79,11.92,17.46,2.34,0.0
20180612:1910,50.9,15.95,3.56,15.09,2.69,0.0
20180612:2010,0.0,0.0,0.0,14.48,2.48,0.0
20180612:2110,0.0,0.0,0.0,14.11,2.48,0.0
20180612:2210,0.0,0.0,0.0,13.93,2.62,0.0
20180612:2310,0.0,0.0,0.0,13.8,2.76,0.0
20180613:0010,0.0,0.0,0.0,13.62,2.83,0.0
20180613:0110,0.0,0.0,0.0,13.38,2.83,0.0
20180613:0210,0.0,0.0,0.0,13.07,2.69,0.0
20180613:0310,0.0,0.0,0.0,12.65,2.55,0.0
20180613:0410,7.4,7.55,6.06,12.32,2.48,0.0
20180613:0510,622.7,91.35,14.66,12.58,2.62,0.0
20180613:0610,351.5,56.99,23.84,13.04,3.72,0.0
20180613:0710,2017.9,252.21,33.26,13.47,4.0,0.0
20180613:0810,721.8,102.23,42.56,14.45,4.28,0.0
20180613:0910,774.0,108.56,51.17,14.77,4.07,0.0
20180613:1010,696.2,99.51,58.15,15.17,3.86,0.0
20180613:1110,900.3,123.94,61.98,15.69,3.93,0.0
20180613:1210,882.0,122.13,61.26,16.45,4.14,0.0
20180613:1310,1108.9,149.27,56.3,17.09,4.21,0.0
20180613:1410,1875.2,239.19,48.7,16.98,4.07,0.0
20180613:1510,2608.3,325.83,39.81,17.03,3.86,0.0
20180613:1610,1404.1,184.5,30.42,16.89,3.45,0.0
20180613:1710,1073.2,150.56,21.03,16.81,3.03,0.0
20180613:1810,365.3,59.59,12.0,16.53,2.55,0.0
20180613:1910,50.8,15.95,3.64,15.51,1.38,0.0
20180613:2010,0.0,0.0,0.0,15.02,1.24,0.0
20180613:2110,0.0,0.0,0.0,14.14,1.24,0.0
20180613:2210,0.0,0.0,0.0,12.9,1.45,0.0
20180613:2310,0.0,0.0,0.0,11.41,1.66,0.0
20180614:0010,0.0,0.0,0.0,10.34,1.72,0.0
20180614:0110,0.0,0.0,0.0,9.66,1.66,0.0
20180614:0210,0.0,0.0,0.0,9.19,1.66,0.0
20180614:0310,0.0,0.0,0.0,8.64,1.72,0.0
20180614:0410,150.1,30.21,6.07,8.63,1.66,0.0
20180614:0510,622.2,94.38,14.67,10.27,1.38,0.0
20180614:0610,1904.0,263.94,23.84,13.25,1.72,0.0
20180614:0710,3832.6,477.0,33.27,15.22,2.28,0.0
20180614:0810,4976.6,613.44,42.57,16.53,2.9,0.0
20180614:0910,5546.2,689.37,51.18,17.74,3.17,0.0
20180614:1010,5418.6,676.24,58.17,18.22,3.17,0.0
20180614:1110,4715.3,587.66,62.02,18.6,3.31,0.0
20180614:1210,5174.5,647.42,61.32,19.29,3.45,0.0
20180614:1310,4130.2,516.12,56.37,19.93,3.66,0.0
20180614:1410,2901.6,365.33,48.77,19.14,2.9,0.0
20180614:1510,1963.9,252.11,39.88,18.36,2.62,0.0
20180614:1610,561.9,84.13,30.5,16.98,2.21,0.0
20180614:1710,104.1,24.43,21.11,16.51,1.59,0.0
20180614:1810,378.4,61.27,12.07,16.39,1.38,0.0
20180614:1910,0.0,2.52,3.71,15.77,0.97,0.0
20180614:2010,0.0,0.0,0.0,15.51,1.03,0.0
20180614:2110,0.0,0.0,0.0,15.45,1.38,0.0
20180614:2210,0.0,0.0,0.0,15.37,1.59,0.0
20180614:2310,0.0,0.0,0.0,15.24,1.72,0.0
20180615:0010,0.0,0.0,0.0,15.29,1.72,0.0
20180615:0110,0.0,0.0,0.0,15.34,1.59,0.0
20180615:0210,0.0,0.0,0.0,15.32,1.52,0.0
20180615:0310,0.0,0.0,0.0,15.25,1.45,0.0
20180615:0410,3.8,6.71,6.08,15.02,1.31,0.0
20180615:0510,283.4,48.85,14.67,15.12,1.1,0.0
20180615:0610,963.4,132.09,23.84,15.29,1.31,0.0
20180615:0710,1761.5,227.54,33.27,16.15,0.69,0.0
20180615:0810,3952.7,497.0,42.57,17.25,0.9,0.0
20180615:0910,4301.5,543.56,51.19,18.18,1.1,0.0
20180615:1010,6339.6,823.2,58.2,19.02,1.17,0.0
20180615:1110,4603.8,588.8,62.06,20.16,1.31,0.0
20180615:1210,6587.1,867.65,61.38,20.99,1.24,0.0
20180615:1310,6574.6,864.24,56.43,21.44,1.31,0.0
20180615:1410,5265.2,682.35,48.84,21.79,1.1,0.0
20180615:1510,2382.3,309.75,39.95,22.27,1.24,0.0
20180615:1610,2384.6,320.88,30.56,22.41,1.1,0.0
20180615:1710,972.7,139.84,21.17,22.36,0.83,0.0
20180615:1810,139.2,30.21,12.13,22.08,0.07,0.0
20180615:1910,54.0,16.79,3.77,20.63,1.45,0.0
20180615:2010,0.0,0.0,0.0,19.02,2.14,0.0
20180615:2110,0.0,0.0,0.0,18.24,2.21,0.0
20180615:2210,0.0,0.0,0.0,17.75,2.21,0.0
20180615:2310,0.0,0.0,0.0,17.21,2.07,0.0
20180616:0010,0.0,0.0,0.0,16.64,1.93,0.0
20180616:0110,0.0,0.0,0.0,16.02,1.86,0.0
20180616:0210,0.0,0.0,0.0,15.6,1.66,0.0
20180616:0310,0.0,0.0,0.0,15.3,1.52,0.0
20180616:0410,10.9,8.39,6.09,14.9,1.45,0.0
20180616:0510,381.3,61.52,14.67,15.91,1.17,0.0
20180616:0610,1615.9,218.9,23.84,17.1,1.17,0.0
20180616:0710,2202.2,283.05,33.27,18.19,0.9,0.0
20180616:0810,3702.7,470.96,42.57,19.56,0.83,0.0
20180616:0910,4802.2,617.18,51.2,20.91,1.1,0.0
20180616:1010,5061.6,652.09,58.21,21.75,1.59,0.0
20180616:1110,4677.1,601.76,62.09,22.22,1.72,0.0
20180616:1210,6321.6,827.76,61.42,22.89,1.93,0.0
20180616:1310,835.5,120.32,56.49,22.92,1.45,0.0
20180616:1410,3912.1,501.51,48.9,23.23,2.07,0.0
20180616:1510,3775.4,482.68,40.01,23.0,2.69,0.0
20180616:1610,562.1,85.94,30.62,22.29,3.17,0.0
20180616:1710,1062.7,152.57,21.23,21.11,3.03,0.0
20180616:1810,26.3,11.75,12.19,20.3,2.62,0.0
20180616:1910,0.0,2.52,3.83,19.5,3.38,0.0
20180616:2010,0.0,0.0,0.0,18.6,3.1,0.0
20180616:2110,0.0,0.0,0.0,17.66,2.69,0.0
20180616:2210,0.0,0.0,0.0,16.85,2.69,0.0
20180616:2310,0.0,0.0,0.0,16.37,2.62,0.0
20180617:0010,0.0,0.0,0.0,15.55,2.0,0.0
20180617:0110,0.0,0.0,0.0,14.6,2.07,0.0
20180617:0210,0.0,0.0,0.0,13.86,2.07,0.0
20180617:0310,0.0,0.0,0.0,13.55,2.14,0.0
20180617:0410,19.0,10.07,6.08,13.57,2.14,0.0
20180617:0510,162.2,32.57,14.66,14.55,2.21,0.0
20180617:0610,1414.4,188.25,23.83,15.54,2.62,0.0
20180617:0710,3163.0,393.99,33.26,16.5,3.24,0.0
20180617:0810,3896.8,479.23,42.56,17.27,3.86,0.0
20180617:0910,4161.3,512.32,51.2,17.98,4.41,0.0
20180617:1010,4194.9,517.64,58.22,18.2,4.48,0.0
20180617:1110,5125.8,634.39,62.12,18.29,4.28,0.0
20180617:1210,1674.7,217.12,61.47,18.39,3.86,0.0
20180617:1310,1260.5,168.27,56.54,18.52,3.72,0.0
20180617:1410,3669.9,455.17,48.95,18.42,3.79,0.0
20180617:1510,1293.2,171.89,40.06,18.16,3.66,0.0
20180617:1610,1376.3,182.0,30.68,17.96,3.45,0.0
20180617:1710,1060.8,148.77,21.29,17.79,3.17,0.0
20180617:1810,390.2,62.95,12.25,17.37,2.41,0.0
20180617:1910,60.6,17.63,3.89,16.28,1.79,0.0
20180617:2010,0.0,0.0,0.0,15.9,1.59,0.0
20180617:2110,0.0,0.0,0.0,15.41,1.59,0.0
20180617:2210,0.0,0.0,0.0,14.95,1.72,0.0
20180617:2310,0.0,0.0,0.0,14.59,1.86,0.0
20180618:0010,0.0,0.0,0.0,14.2,2.07,0.0
20180618:0110,0.0,0.0,0.0,13.9,2.21,0.0
20180618:0210,0.0,0.0,0.0,13.72,2.34,0.0
20180618:0310,0.0,0.0,0.0,13.66,2.55,0.0
20180618:0410,0.7,5.88,6.08,13.8,2.62,0.0
20180618:0510,298.9,50.66,14.65,14.4,2.55,0.0
20180618:0610,1092.7,147.64,23.82,15.27,2.62,0.0
20180618:0710,1523.5,197.81,33.24,16.07,2.55,0.0
20180618:0810,2763.2,344.74,42.55,16.89,2.76,0.0
20180618:0910,2314.5,292.8,51.19,18.03,3.31,0.0
20180618:1010,1970.1,252.72,58.22,19.12,4.21,0.0
20180618:1110,1259.8,169.17,62.14,20.05,4.21,0.0
20180618:1210,1860.3,241.55,61.5,20.65,3.86,0.0
20180618:1310,1875.8,243.61,56.59,20.64,3.45,0.0
20180618:1410,639.6,94.99,49.0,20.94,3.79,0.0
20180618:1510,2209.6,283.63,40.11,20.96,3.86,0.0
20180618:1610,1513.6,200.97,30.73,21.01,4.41,0.0
20180618:1710,1011.1,156.07,21.34,20.79,3.72,0.0
20180618:1810,450.9,71.34,12.3,20.18,2.83,0.0
20180618:1910,18.1,10.07,3.94,19.63,2.55,0.0
20180618:2010,0.0,0.0,0.0,18.69,2.41,0.0
20180618:2110,0.0,0.0,0.0,17.8,2.41,0.0
20180618:2210,0.0,0.0,0.0,17.24,2.55,0.0
20180618:2310,0.0,0.0,0.0,16.38,2.41,0.0
20180619:0010,0.0,0.0,0.0,15.61,2.34,0.0
20180619:0110,0.0,0.0,0.0,15.1,2.48,0.0
20180619:0210,0.0,0.0,0.0,14.6,2.62,0.0
20180619:0310,0.0,0.0,0.0,14.5,2.69,0.0
20180619:0410,145.6,30.21,6.06,14.22,2.62,0.0
20180619:0510,188.5,36.19,14.63,14.7,2.34,0.0
20180619:0610,596.1,87.75,23.8,15.62,2.97,0.0
20180619:0710,1536.8,199.62,33.22,16.78,3.38,0.0
20180619:0810,884.0,123.03,42.53,17.59,3.59,0.0
20180619:0910,904.9,125.75,51.18,17.93,3.31,0.0
20180619:1010,2297.9,291.47,58.22,18.29,3.17,0.0
20180619:1110,1225.5,164.65,62.15,18.94,2.9,0.0
20180619:1210,1635.4,214.41,61.53,19.86,2.76,0.0
20180619:1310,1427.2,189.98,56.63,20.41,2.69,0.0
20180619:1410,1662.0,219.1,49.04,21.43,2.76,0.0
20180619:1510,1493.4,199.13,40.16,21.7,2.48,0.0
20180619:1610,1637.0,217.93,30.78,21.63,2.21,0.0
20180619:1710,840.7,121.11,21.39,21.51,2.07,0.0
20180619:1810,235.9,43.64,12.34,21.19,1.79,0.0
20180619:1910,0.0,4.2,3.98,19.67,1.59,0.0
20180619:2010,0.0,0.0,0.0,19.02,1.17,0.0
20180619:2110,0.0,0.0,0.0,18.41,1.03,0.0
20180619:2210,0.0,0.0,0.0,17.89,0.76,0.0
20180619:2310,0.0,0.0,0.0,17.34,0.9,0.0
20180620:0010,0.0,0.0,0.0,17.31,1.17,0.0
20180620:0110,0.0,0.0,0.0,17.3,1.24,0.0
20180620:0210,0.0,0.0,0.0,17.24,1.31,0.0
20180620:0310,0.0,0.0,0.0,17.14,1.38,0.0
20180620:0410,10.6,8.39,6.04,17.17,1.31,0.0
20180620:0510,349.7,57.9,14.61,17.57,1.17,0.0
20180620:0610,1435.0,194.5,23.77,18.4,1.24,0.0
20180620:0710,3613.1,465.62,33.2,19.75,0.83,0.0
20180620:0810,3882.2,494.02,42.51,21.0,1.52,0.0
20180620:0910,4907.0,626.43,51.16,22.11,2.28,0.0
20180620:1010,6115.7,794.54,58.21,22.97,2.28,0.0
20180620:1110,6644.8,875.18,62.16,23.84,2.21,0.0
20180620:1210,7311.8,974.66,61.55,24.27,2.14,0.0
20180620:1310,6750.9,888.97,56.66,25.02,2.48,0.0
20180620:1410,5400.0,700.55,49.08,25.25,2.48,0.0
20180620:1510,4405.1,571.24,40.2,25.69,2.62,0.0
20180620:1610,2582.7,355.7,30.82,25.73,2.69,0.0
20180620:1710,692.3,139.76,21.43,25.37,2.62,0.0
20180620:1810,274.9,49.52,12.38,24.46,1.93,0.0
20180620:1910,63.1,18.46,4.02,23.15,2.07,0.0
20180620:2010,0.0,0.0,0.0,21.41,2.14,0.0
20180620:2110,0.0,0.0,0.0,19.99,2.14,0.0
20180620:2210,0.0,0.0,0.0,18.72,2.21,0.0
20180620:2310,0.0,0.0,0.0,17.64,2.21,0.0
20180621:0010,0.0,0.0,0.0,16.74,2.21,0.0
20180621:0110,0.0,0.0,0.0,15.98,2.07,0.0
20180621:0210,0.0,0.0,0.0,15.49,2.07,0.0
20180621:0310,0.0,0.0,0.0,15.22,2.21,0.0
20180621:0410,156.7,31.89,6.02,15.28,2.48,0.0
20180621:0510,558.4,84.02,14.58,16.31,2.9,0.0
20180621:0610,186.1,36.19,23.74,17.25,4.28,0.0
20180621:0710,628.9,92.28,33.17,17.6,5.45,0.0
20180621:0810,784.4,110.37,42.48,16.39,5.86,0.0
20180621:0910,3895.6,472.38,51.13,15.37,5.59,0.0
20180621:1010,6867.8,837.45,58.2,15.39,5.59,0.0
20180621:1110,7812.5,960.68,62.16,16.01,5.93,0.0
20180621:1210,7458.4,917.68,61.57,17.19,6.28,0.0
20180621:1310,6904.3,845.9,56.69,17.88,6.62,0.0
20180621:1410,6014.5,731.07,49.12,17.69,6.76,0.0
20180621:1510,3873.3,473.28,40.24,17.24,6.69,0.0
20180621:1610,2068.5,263.32,30.86,16.8,6.9,0.0
20180621:1710,768.3,144.44,21.46,15.91,6.62,0.0
20180621:1810,443.6,68.82,12.42,14.89,5.72,0.0
20180621:1910,46.5,15.11,4.05,13.61,4.9,0.0
20180621:2010,0.0,0.0,0.0,12.81,4.69,0.0
20180621:2110,0.0,0.0,0.0,12.35,4.62,0.0
20180621:2210,0.0,0.0,0.0,11.73,4.41,0.0
20180621:2310,0.0,0.0,0.0,11.12,4.0,0.0
20180622:0010,0.0,0.0,0.0,10.48,3.79,0.0
20180622:0110,0.0,0.0,0.0,10.19,3.93,0.0
20180622:0210,0.0,0.0,0.0,10.1,4.0,0.0
20180622:0310,0.0,0.0,0.0,10.19,3.86,0.0
20180622:0410,142.6,29.38,5.99,10.56,4.07,0.0
20180622:0510,616.5,92.93,14.55,10.96,4.14,0.0
20180622:0610,838.6,114.66,23.71,11.58,4.97,0.0
20180622:0710,1990.3,246.25,33.14,12.19,7.24,0.0
20180622:0810,1302.5,168.27,42.45,12.8,7.59,0.0
20180622:0910,1537.3,195.41,51.1,13.08,6.97,0.0
20180622:1010,1061.2,141.13,58.17,13.29,5.79,0.0
20180622:1110,3641.1,440.1,62.15,14.08,5.93,0.0
20180622:1210,922.1,125.75,61.58,14.67,5.72,0.0
20180622:1310,887.8,122.13,56.71,15.48,5.86,0.0
20180622:1410,5818.1,703.67,49.15,15.71,5.72,0.0
20180622:1510,4684.1,568.53,40.27,15.32,5.24,0.0
20180622:1610,1899.4,241.63,30.89,15.24,5.03,0.0
20180622:1710,1141.8,163.95,21.5,14.93,5.17,0.0
20180622:1810,276.8,47.84,12.45,14.67,4.48,0.0
20180622:1910,41.5,14.27,4.08,13.75,3.93,0.0
20180622:2010,0.0,0.0,0.0,13.05,3.38,0.0
20180622:2110,0.0,0.0,0.0,12.49,3.38,0.0
20180622:2210,0.0,0.0,0.0,11.99,3.38,0.0
20180622:2310,0.0,0.0,0.0,11.23,3.17,0.0
20180623:0010,0.0,0.0,0.0,10.9,3.03,0.0
20180623:0110,0.0,0.0,0.0,10.79,2.97,0.0
20180623:0210,0.0,0.0,0.0,10.5,2.9,0.0
20180623:0310,0.0,0.0,0.0,10.59,2.9,0.0
20180623:0410,148.7,30.21,5.95,10.37,2.76,0.0
20180623:0510,356.4,68.42,14.51,10.78,2.62,0.0
20180623:0610,1310.8,171.56,23.67,11.54,3.31,0.0
20180623:0710,1311.4,169.28,33.1,11.62,3.45,0.0
20180623:0810,1537.5,195.61,42.41,12.39,4.07,0.0
20180623:0910,4077.5,492.15,51.07,13.2,3.93,0.0
20180623:1010,662.9,94.99,58.14,13.77,3.86,0.0
20180623:1110,2036.8,255.44,62.13,14.48,4.0,0.0
20180623:1210,1414.8,183.65,61.58,15.12,4.21,0.0
20180623:1310,878.6,121.23,56.72,15.43,4.07,0.0
20180623:1410,2255.4,282.32,49.17,15.92,4.28,0.0
20180623:1510,3991.4,490.03,40.3,16.04,3.79,0.0
20180623:1610,2641.5,342.4,30.92,16.36,3.72,0.0
20180623:1710,730.8,104.57,21.52,16.4,2.83,0.0
20180623:1810,439.0,68.82,12.47,16.39,2.07,0.0
20180623:1910,66.0,18.46,4.1,15.54,1.52,0.0
20180623:2010,0.0,0.0,0.0,14.58,1.66,0.0
20180623:2110,0.0,0.0,0.0,13.12,1.59,0.0
20180623:2210,0.0,0.0,0.0,12.03,1.24,0.0
20180623:2310,0.0,0.0,0.0,12.33,0.83,0.0
20180624:0010,0.0,0.0,0.0,12.36,0.55,0.0
20180624:0110,0.0,0.0,0.0,12.3,0.34,0.0
20180624:0210,0.0,0.0,0.0,12.09,0.07,0.0
20180624:0310,0.0,0.0,0.0,11.78,0.28,0.0
20180624:0410,23.7,10.91,5.91,10.92,0.76,0.0
20180624:0510,431.5,75.54,14.47,11.13,0.76,0.0
20180624:0610,1798.3,247.98,23.63,13.5,1.38,0.0
20180624:0710,2544.0,316.76,33.05,14.16,2.34,0.0
20180624:0810,1994.0,251.86,42.37,15.2,2.76,0.0
20180624:0910,3785.7,464.81,51.03,15.84,3.24,0.0
20180624:1010,4512.9,554.63,58.11,16.4,3.59,0.0
20180624:1110,5274.2,651.34,62.11,16.78,3.59,0.0
20180624:1210,5844.3,725.47,61.57,17.08,3.52,0.0
20180624:1310,4297.4,530.7,56.73,17.44,3.59,0.0
20180624:1410,3172.6,393.39,49.19,17.24,3.59,0.0
20180624:1510,2014.7,255.83,40.32,17.07,3.72,0.0
20180624:1610,578.1,85.94,30.94,16.85,3.72,0.0
20180624:1710,519.5,78.71,21.54,16.49,3.24,0.0
20180624:1810,242.6,43.64,12.49,16.04,2.83,0.0
20180624:1910,0.0,2.52,4.11,15.53,3.38,0.0
20180624:2010,0.0,0.0,0.0,15.03,2.97,0.0
20180624:2110,0.0,0.0,0.0,14.65,2.83,0.0
20180624:2210,0.0,0.0,0.0,14.25,2.62,0.0
20180624:2310,0.0,0.0,0.0,14.08,2.48,0.0
20180625:0010,0.0,0.0,0.0,13.9,2.34,0.0
